user_id,recency,frequency,buy_count,fav_count,cart_count,pv_count,first_date,last_date,total_days,has_bought,cvr,r_rank,r_level,f_rank,f_level,segment
124015,267,219,0,0,3,216,2017-11-25 07:12:55,2017-12-03 13:59:47,8,0,0.0,0.290712283753745,2-近,0.8963950903643568,5-最高频,高价值用户
124025,267,73,1,5,2,65,2017-11-25 04:14:53,2017-12-03 10:35:26,8,1,1.37,0.2908089301246738,2-近,0.4829419155310718,3-中频,潜力用户
124029,267,380,0,0,15,365,2017-11-25 00:35:28,2017-12-03 11:14:19,9,0,0.0,0.2909055764956026,2-近,0.9838600560548951,5-最高频,高价值用户
124033,268,105,5,0,16,84,2017-11-25 07:39:08,2017-12-03 03:18:35,4,1,4.76,0.7808060307335459,4-远,0.6418285493379724,4-高频,流失用户
124036,267,115,4,0,6,105,2017-11-25 08:36:15,2017-12-03 14:06:01,6,1,3.48,0.2910022228665314,2-近,0.6817435005315551,4-高频,高价值用户
124038,268,207,0,0,1,206,2017-11-24 16:02:09,2017-12-03 09:43:53,10,0,0.0,0.7809026771044747,4-远,0.8805450855320383,5-最高频,流失用户
124046,267,26,2,0,11,13,2017-11-26 06:13:25,2017-12-03 10:34:58,7,1,7.69,0.29109886923746014,2-近,0.13917077413743115,1-低频,流失用户
124047,268,111,0,2,0,109,2017-11-25 02:54:08,2017-12-03 02:32:50,8,0,0.0,0.7809993234754035,4-远,0.6658934956992365,4-高频,流失用户
124052,267,148,1,0,23,124,2017-11-25 10:48:17,2017-12-03 14:05:46,6,1,0.68,0.2911955156083889,2-近,0.7776167004928964,4-高频,高价值用户
124053,268,23,0,0,1,22,2017-11-24 22:20:33,2017-12-03 05:40:50,5,0,0.0,0.7810959698463322,4-远,0.11558905963081087,1-低频,沉默用户
124054,268,44,0,0,3,41,2017-11-24 23:20:02,2017-12-03 05:17:15,8,0,0.0,0.781192616217261,4-远,0.2832705131922296,2-中低频,沉默用户
124061,267,135,2,1,3,129,2017-11-25 05:06:27,2017-12-03 15:32:00,9,1,1.48,0.2912921619793177,2-近,0.7447569343771141,4-高频,高价值用户
124063,268,193,1,0,12,180,2017-11-25 05:22:31,2017-12-02 16:27:06,8,1,0.52,0.7812892625881898,4-远,0.8613124577172128,5-最高频,流失用户
124065,267,125,3,3,2,117,2017-11-25 02:54:25,2017-12-03 15:35:08,7,1,2.4,0.29138880835024644,2-近,0.7140233884217647,4-高频,高价值用户
124069,267,63,3,1,9,50,2017-11-26 06:16:13,2017-12-03 11:31:39,8,1,4.76,0.2914854547211752,2-近,0.4185754324925099,3-中频,潜力用户
124072,267,28,2,4,1,21,2017-11-25 16:13:30,2017-12-03 15:57:28,8,1,7.14,0.291582101092104,2-近,0.15724364550111145,1-低频,流失用户
124076,267,251,0,0,16,235,2017-11-25 03:50:50,2017-12-03 10:56:47,9,0,0.0,0.29167874746303274,2-近,0.929738088334783,5-最高频,高价值用户
124078,268,315,1,24,6,284,2017-11-25 00:12:34,2017-12-03 01:26:50,9,1,0.32,0.7813859089591186,4-远,0.9657871846912148,5-最高频,流失用户
124079,267,268,1,0,6,261,2017-11-25 04:38:29,2017-12-03 14:04:11,9,1,0.37,0.29177539383396156,2-近,0.9424954092973808,5-最高频,高价值用户
124083,268,101,5,6,9,81,2017-11-25 09:50:04,2017-12-03 07:12:51,9,1,4.95,0.7814825553300474,4-远,0.6234657388615058,4-高频,流失用户
124090,268,16,0,0,3,13,2017-11-25 00:23:46,2017-12-03 04:55:20,6,0,0.0,0.7815792017009762,4-远,0.05644148062240263,1-低频,沉默用户
124093,268,39,3,0,0,36,2017-11-24 16:41:32,2017-12-03 04:34:29,6,1,7.69,0.7816758480719049,4-远,0.2421958055475017,2-中低频,沉默用户
124095,268,229,9,0,4,216,2017-11-25 04:27:27,2017-12-03 05:52:25,9,1,3.93,0.7817724944428337,4-远,0.9083792403595246,5-最高频,流失用户
124098,267,64,1,1,3,59,2017-11-25 10:24:02,2017-12-03 13:44:39,5,1,1.56,0.2918720402048903,2-近,0.42659708127959794,3-中频,潜力用户
124101,268,268,2,10,0,256,2017-11-26 03:50:29,2017-12-03 05:25:41,7,1,0.75,0.7818691408137625,4-远,0.9425920556683096,5-最高频,流失用户
124106,267,131,0,0,28,103,2017-11-24 15:59:51,2017-12-03 13:23:32,10,0,0.0,0.2919686865758191,2-近,0.732096259785445,4-高频,高价值用户
124107,267,75,1,7,0,67,2017-11-24 15:09:10,2017-12-03 13:22:43,7,1,1.33,0.29206533294674786,2-近,0.49444283367159564,3-中频,潜力用户
124118,267,20,0,0,0,20,2017-11-25 11:05:27,2017-12-03 12:40:29,4,0,0.0,0.2921619793176766,2-近,0.09278051609162076,1-低频,流失用户
124125,268,115,1,3,0,111,2017-11-25 06:18:31,2017-12-02 16:03:39,5,1,0.87,0.7819657871846912,4-远,0.6818401469024838,4-高频,流失用户
124127,267,360,5,10,2,343,2017-11-24 16:15:37,2017-12-03 15:10:25,10,1,1.39,0.2922586256886054,2-近,0.9791243838793853,5-最高频,高价值用户
124129,267,79,1,0,1,77,2017-11-27 13:46:16,2017-12-03 12:01:14,7,1,1.27,0.29235527205953415,2-近,0.5168647917270707,3-中频,潜力用户
124138,268,77,4,8,0,65,2017-11-25 20:10:05,2017-12-03 09:40:12,9,1,5.19,0.78206243355562,4-远,0.5053638735865468,3-中频,流失用户
124139,267,102,0,0,15,87,2017-11-25 05:01:48,2017-12-03 12:57:27,9,0,0.0,0.2924519184304629,2-近,0.6287812892625881,4-高频,高价值用户
124147,267,31,0,0,7,24,2017-11-25 04:19:24,2017-12-03 15:41:24,5,0,0.0,0.2925485648013917,2-近,0.18043877452401663,1-低频,流失用户
124152,268,50,3,0,11,36,2017-11-25 02:55:09,2017-12-02 21:48:09,7,1,6.0,0.7821590799265488,4-远,0.3293708321252537,2-中低频,沉默用户
124159,267,159,1,19,9,130,2017-11-25 02:51:04,2017-12-03 12:36:46,9,1,0.63,0.29264521117232045,2-近,0.8021648787088045,5-最高频,高价值用户
124170,267,159,1,0,13,145,2017-11-25 01:34:08,2017-12-03 15:00:06,9,1,0.63,0.2927418575432493,2-近,0.8022615250797333,5-最高频,高价值用户
124171,267,66,2,0,2,62,2017-11-25 09:29:01,2017-12-03 15:21:04,8,1,3.03,0.29283850391417804,2-近,0.43945104861312456,3-中频,潜力用户
124172,268,18,0,0,2,16,2017-11-27 15:57:06,2017-12-03 03:56:32,7,0,0.0,0.7822557262974775,4-远,0.07335459553493766,1-低频,沉默用户
124180,267,234,2,2,16,214,2017-11-25 01:34:36,2017-12-03 14:03:50,7,1,0.85,0.2929351502851068,2-近,0.912824973422248,5-最高频,高价值用户
124194,268,90,6,0,5,79,2017-11-24 18:28:50,2017-12-03 08:42:19,7,1,6.67,0.7823523726684063,4-远,0.5732096259785445,3-中频,流失用户
124200,267,106,0,2,6,98,2017-11-25 00:15:53,2017-12-03 15:19:20,8,0,0.0,0.29303179665603557,2-近,0.6459843432879095,4-高频,高价值用户
124219,267,496,1,2,18,475,2017-11-24 19:08:29,2017-12-03 15:36:03,10,1,0.2,0.29312844302696434,2-近,0.9965207306465642,5-最高频,高价值用户
124232,267,341,8,0,18,315,2017-11-25 02:21:05,2017-12-03 15:43:07,8,1,2.35,0.2932250893978931,2-近,0.9743887117038755,5-最高频,高价值用户
124236,267,129,2,0,2,125,2017-11-25 03:05:24,2017-12-03 14:27:01,9,1,1.55,0.29332173576882187,2-近,0.7258142456750749,4-高频,高价值用户
124245,268,58,1,0,19,38,2017-11-26 07:40:20,2017-12-03 00:56:29,4,1,1.72,0.7824490190393351,4-远,0.38397603170000966,2-中低频,沉默用户
124247,267,16,0,0,0,16,2017-11-24 16:10:12,2017-12-03 13:50:08,7,0,0.0,0.29341838213975063,2-近,0.0565381269933314,1-低频,流失用户
124252,267,31,3,3,0,25,2017-11-25 00:38:13,2017-12-03 14:28:37,8,1,9.68,0.2935150285106794,2-近,0.1805354208949454,1-低频,流失用户
124258,267,172,0,0,1,171,2017-11-25 02:39:20,2017-12-03 13:25:31,8,0,0.0,0.2936116748816082,2-近,0.827776167004929,5-最高频,高价值用户
124260,267,328,3,5,31,289,2017-11-25 09:02:38,2017-12-03 13:55:08,9,1,0.91,0.293708321252537,2-近,0.9701362713830096,5-最高频,高价值用户
124265,268,66,0,3,4,59,2017-11-25 00:07:31,2017-12-03 10:21:48,6,0,0.0,0.7825456654102638,4-远,0.4395476949840533,3-中频,流失用户
124273,267,197,7,0,15,175,2017-11-24 12:47:19,2017-12-03 14:15:04,10,1,3.55,0.29380496762346575,2-近,0.8674011790857253,5-最高频,高价值用户
124274,268,129,4,0,13,112,2017-11-25 04:09:32,2017-12-03 08:21:35,7,1,3.1,0.7826423117811926,4-远,0.7259108920460037,4-高频,流失用户
124277,268,23,0,0,1,22,2017-11-26 06:26:42,2017-12-03 07:33:47,5,0,0.0,0.7827389581521214,4-远,0.11568570600173964,1-低频,沉默用户
124286,268,73,0,0,3,70,2017-11-24 19:11:13,2017-12-03 10:25:15,10,0,0.0,0.7828356045230501,4-远,0.48303856190200056,3-中频,流失用户
124291,267,359,4,7,2,346,2017-11-25 23:15:26,2017-12-03 13:37:58,8,1,1.11,0.2939016139943945,2-近,0.9789310911375277,5-最高频,高价值用户
124295,267,102,1,0,16,85,2017-11-25 09:21:15,2017-12-03 11:27:31,8,1,0.98,0.2939982603653233,2-近,0.628877935633517,4-高频,高价值用户
124297,267,55,0,1,2,52,2017-11-24 23:44:28,2017-12-03 12:20:06,9,0,0.0,0.29409490673625205,2-近,0.3644534647723978,2-中低频,流失用户
124298,267,77,5,0,4,68,2017-11-25 05:40:09,2017-12-03 12:28:23,9,1,6.49,0.2941915531071808,2-近,0.5054605199574757,3-中频,潜力用户
124301,267,46,0,6,0,40,2017-11-25 04:33:21,2017-12-03 14:24:55,5,0,0.0,0.2942881994781096,2-近,0.30028027447569344,2-中低频,流失用户
124304,268,10,0,0,1,9,2017-11-21 12:52:10,2017-12-03 10:19:02,4,0,0.0,0.7829322508939789,4-远,0.020005798782255727,1-低频,沉默用户
124310,267,60,1,0,5,54,2017-11-25 01:24:16,2017-12-03 12:47:17,7,1,1.67,0.29438484584903835,2-近,0.39731323088818016,2-中低频,流失用户
124321,268,87,11,25,18,33,2017-11-24 23:59:29,2017-12-03 06:29:14,10,1,12.64,0.7830288972649077,4-远,0.5565864501787958,3-中频,流失用户
124326,268,36,0,0,3,33,2017-11-25 03:11:19,2017-12-03 04:14:33,5,0,0.0,0.7831255436358365,4-远,0.21996714023388422,2-中低频,沉默用户
124337,268,50,1,6,5,38,2017-11-26 02:17:39,2017-12-03 06:54:34,7,1,2.0,0.7832221900067653,4-远,0.32946747849618246,2-中低频,沉默用户
124349,267,216,0,3,16,197,2017-11-28 08:20:20,2017-12-03 14:38:31,5,0,0.0,0.29448149221996717,2-近,0.8911761863342031,5-最高频,高价值用户
124354,268,17,2,0,0,15,2017-11-26 01:39:48,2017-12-03 03:13:27,6,1,11.76,0.7833188363776941,4-远,0.06388325118391805,1-低频,沉默用户
124357,267,65,2,0,3,60,2017-11-27 06:30:37,2017-12-03 13:28:10,6,1,3.08,0.29457813859089593,2-近,0.4339422054701846,3-中频,潜力用户
124361,267,111,1,10,5,95,2017-11-25 08:10:39,2017-12-03 14:56:05,9,1,0.9,0.2946747849618247,2-近,0.6659901420701653,4-高频,高价值用户
124370,268,55,1,1,0,53,2017-11-25 02:20:15,2017-12-02 15:00:43,5,1,1.82,0.7834154827486228,4-远,0.3645501111433266,2-中低频,沉默用户
124372,267,42,3,0,6,33,2017-11-26 02:00:54,2017-12-03 11:44:42,7,1,7.14,0.29477143133275346,2-近,0.26616410553783704,2-中低频,流失用户
124382,267,69,0,1,0,68,2017-11-25 08:26:50,2017-12-03 14:49:50,9,0,0.0,0.29486807770368223,2-近,0.4576205663477336,3-中频,潜力用户
124387,267,103,7,6,5,85,2017-11-25 03:44:42,2017-12-03 10:35:18,7,1,6.8,0.294964724074611,2-近,0.6324538513578815,4-高频,高价值用户
124393,267,19,1,0,2,16,2017-11-24 14:33:44,2017-12-03 13:13:38,6,1,5.26,0.29506137044553976,2-近,0.08214941528945588,1-低频,流失用户
124397,268,85,3,0,5,77,2017-11-26 08:26:24,2017-12-02 14:40:51,7,1,3.53,0.7835121291195516,4-远,0.5461486421184885,3-中频,流失用户
124398,268,166,1,3,1,161,2017-11-26 06:32:55,2017-12-03 03:43:13,7,1,0.6,0.7836087754904804,4-远,0.8152121387841886,5-最高频,流失用户
124431,267,278,0,0,44,234,2017-11-24 20:39:24,2017-12-03 14:34:44,10,0,0.0,0.2951580168164685,2-近,0.9486807770368223,5-最高频,高价值用户
124432,267,147,2,2,7,136,2017-11-24 22:51:42,2017-12-03 13:57:38,10,1,1.36,0.2952546631873973,2-近,0.7747173093650334,4-高频,高价值用户
124437,268,9,1,0,0,8,2017-11-25 10:40:54,2017-12-03 04:57:27,5,1,11.11,0.7837054218614091,4-远,0.015946651203247317,1-低频,沉默用户
124440,267,88,3,0,1,84,2017-11-24 16:01:51,2017-12-03 15:58:43,10,1,3.41,0.29535130955832606,2-近,0.5624818788054509,3-中频,潜力用户
124442,268,92,2,2,0,88,2017-11-25 03:09:49,2017-12-03 03:31:28,8,1,2.17,0.7838020682323379,4-远,0.5817145066202765,3-中频,流失用户
124456,267,134,1,0,0,133,2017-11-26 06:58:44,2017-12-03 15:10:42,6,1,0.75,0.2954479559292549,2-近,0.7415676041364647,4-高频,高价值用户
124458,268,65,2,16,0,47,2017-11-26 01:27:17,2017-12-02 23:25:53,4,1,3.08,0.7838987146032667,4-远,0.43403885184111335,3-中频,流失用户
124460,268,49,0,3,0,46,2017-11-27 04:36:30,2017-12-03 05:10:22,5,0,0.0,0.7839953609741954,4-远,0.3238619889823137,2-中低频,沉默用户
124463,268,9,0,0,1,8,2017-11-25 08:24:24,2017-12-03 01:58:31,4,0,0.0,0.7840920073451242,4-远,0.01604329757417609,1-低频,沉默用户
124466,267,153,2,2,3,146,2017-11-25 07:12:27,2017-12-03 14:27:45,9,1,1.31,0.29554460230018365,2-近,0.787957862182275,4-高频,高价值用户
124468,268,120,1,9,20,90,2017-11-26 11:53:18,2017-12-03 09:52:35,7,1,0.83,0.784188653716053,4-远,0.6993331400405914,4-高频,流失用户
124469,267,210,1,6,22,181,2017-11-25 04:23:44,2017-12-03 14:32:47,8,1,0.48,0.2956412486711124,2-近,0.8839277085145453,5-最高频,高价值用户
124470,267,72,2,1,1,68,2017-11-25 00:28:25,2017-12-03 13:25:22,9,1,2.78,0.2957378950420412,2-近,0.4762733159369866,3-中频,潜力用户
124475,267,83,1,0,0,82,2017-11-25 04:21:55,2017-12-03 12:47:57,5,1,1.2,0.29583454141296994,2-近,0.5357108340581811,3-中频,潜力用户
124481,268,32,2,0,0,30,2017-11-25 09:30:27,2017-12-03 06:32:26,8,1,6.25,0.7842853000869817,4-远,0.1879771914564608,1-低频,沉默用户
124485,267,128,4,1,11,112,2017-11-24 22:53:11,2017-12-03 14:25:44,10,1,3.12,0.2959311877838987,2-近,0.7226249154344254,4-高频,高价值用户
124494,267,157,1,0,8,148,2017-11-25 06:31:56,2017-12-03 15:25:10,9,1,0.64,0.2960278341548275,2-近,0.796462742824007,4-高频,高价值用户
124505,267,218,3,18,1,196,2017-11-24 18:49:40,2017-12-03 15:39:06,9,1,1.38,0.29612448052575624,2-近,0.8949453948004252,5-最高频,高价值用户
124506,268,20,4,16,0,0,2017-11-25 00:19:12,2017-12-03 04:33:37,6,1,20.0,0.7843819464579105,4-远,0.09287716246254953,1-低频,沉默用户
124507,267,217,18,0,5,194,2017-11-25 04:27:48,2017-12-03 13:33:30,9,1,8.29,0.296221126896685,2-近,0.892915821010921,5-最高频,高价值用户
124509,268,117,1,0,9,107,2017-11-25 02:55:26,2017-12-03 07:49:04,9,1,0.85,0.7844785928288392,4-远,0.6901517348023581,4-高频,流失用户
124515,268,98,1,20,6,71,2017-11-24 15:59:48,2017-12-03 03:20:57,10,1,1.02,0.784575239199768,4-远,0.6092587223349764,4-高频,流失用户
124516,268,111,3,0,6,102,2017-11-24 16:03:54,2017-12-03 05:08:39,10,1,2.7,0.7846718855706968,4-远,0.666086788441094,4-高频,流失用户
124531,267,11,0,0,0,11,2017-11-25 03:09:40,2017-12-03 11:52:15,4,0,0.0,0.2963177732676138,2-近,0.02609452015076834,1-低频,流失用户
124533,267,56,4,0,0,52,2017-11-29 14:58:28,2017-12-03 15:03:49,5,1,7.14,0.2964144196385426,2-近,0.37112206436648304,2-中低频,流失用户
124538,267,134,4,1,9,120,2017-11-27 04:25:40,2017-12-03 10:56:20,6,1,2.99,0.29651106600947136,2-近,0.7416642505073935,4-高频,高价值用户
124539,267,5,0,0,0,5,2017-11-28 08:29:48,2017-12-03 14:05:04,4,0,0.0,0.2966077123804001,2-近,0.0021262201604329758,1-低频,流失用户
124542,268,8,0,0,1,7,2017-11-25 01:01:00,2017-12-03 02:05:24,4,0,0.0,0.7847685319416255,4-远,0.011210979027737508,1-低频,沉默用户
124544,268,125,0,0,0,125,2017-11-25 11:55:09,2017-12-03 07:07:42,9,0,0.0,0.7848651783125543,4-远,0.7141200347926935,4-高频,流失用户
124563,268,82,1,0,0,81,2017-11-24 15:59:45,2017-12-02 23:53:53,8,1,1.22,0.7849618246834832,4-远,0.5308785155117426,3-中频,流失用户
124564,267,40,0,0,6,34,2017-11-26 13:57:14,2017-12-03 14:41:03,6,0,0.0,0.2967043587513289,2-近,0.25050739344737605,2-中低频,流失用户
124571,268,36,1,0,10,25,2017-11-25 06:15:06,2017-12-03 05:04:46,6,1,2.78,0.785058471054412,4-远,0.220063786604813,2-中低频,沉默用户
124578,267,103,1,14,0,88,2017-11-25 02:25:28,2017-12-03 15:50:00,8,1,0.97,0.29680100512225766,2-近,0.6325504977288103,4-高频,高价值用户
124582,267,205,0,27,0,178,2017-11-26 15:59:19,2017-12-03 14:59:54,8,0,0.0,0.2968976514931864,2-近,0.8778389871460327,5-最高频,高价值用户
124587,267,12,1,0,11,0,2017-11-25 23:53:16,2017-12-03 14:06:09,5,1,8.33,0.2969942978641152,2-近,0.03102348506813569,1-低频,流失用户
124590,267,20,2,0,3,15,2017-11-27 15:07:30,2017-12-03 12:49:00,5,1,10.0,0.29709094423504395,2-近,0.0929738088334783,1-低频,流失用户
124602,267,51,1,2,0,48,2017-11-25 12:10:20,2017-12-03 14:07:04,6,1,1.96,0.2971875906059728,2-近,0.3378757127669856,2-中低频,流失用户
124607,267,49,11,0,0,38,2017-11-25 03:28:45,2017-12-03 14:46:08,9,1,22.45,0.29728423697690154,2-近,0.3239586353532425,2-中低频,流失用户
124610,267,65,1,7,1,56,2017-11-25 09:50:29,2017-12-03 13:04:44,7,1,1.54,0.2973808833478303,2-近,0.4341354982120421,3-中频,潜力用户
124622,267,130,2,0,8,120,2017-11-24 15:56:44,2017-12-03 15:58:48,10,1,1.54,0.29747752971875907,2-近,0.7292935150285107,4-高频,高价值用户
124623,268,72,4,0,8,60,2017-11-25 04:35:09,2017-12-03 05:15:21,8,1,5.56,0.7851551174253407,4-远,0.47636996230791534,3-中频,流失用户
124625,267,162,1,0,3,158,2017-11-25 15:09:23,2017-12-03 14:40:22,8,1,0.62,0.29757417608968784,2-近,0.8075770754808157,5-最高频,高价值用户
124631,267,26,1,0,3,22,2017-11-24 12:36:02,2017-12-03 11:45:15,7,1,3.85,0.2976708224606166,2-近,0.1392674205083599,1-低频,流失用户
124638,267,78,6,6,3,63,2017-11-25 01:15:33,2017-12-03 15:31:07,8,1,7.69,0.29776746883154537,2-近,0.5114525949550595,3-中频,潜力用户
124641,268,42,5,0,2,35,2017-11-25 15:37:01,2017-12-03 02:44:37,9,1,11.9,0.7852517637962695,4-远,0.2662607519087658,2-中低频,沉默用户
124655,267,21,1,0,2,18,2017-11-25 12:34:16,2017-12-03 12:20:58,8,1,4.76,0.29786411520247413,2-近,0.10051222576592249,1-低频,流失用户
124658,267,143,0,1,2,140,2017-11-25 00:03:01,2017-12-03 15:34:52,9,0,0.0,0.2979607615734029,2-近,0.7663090750942302,4-高频,高价值用户
124660,268,210,3,42,0,165,2017-11-25 09:57:58,2017-12-03 02:49:00,9,1,1.43,0.7853484101671983,4-远,0.884024354885474,5-最高频,流失用户
124663,267,208,1,0,21,186,2017-11-25 02:29:00,2017-12-03 10:53:05,9,1,0.48,0.29805740794433166,2-近,0.8814149028703973,5-最高频,高价值用户
124666,268,41,1,0,1,39,2017-11-26 04:12:31,2017-12-03 09:57:24,6,1,2.44,0.785445056538127,4-远,0.2582391031216778,2-中低频,沉默用户
124671,268,13,1,1,1,10,2017-11-29 14:13:34,2017-12-02 16:15:47,3,1,7.69,0.7855417029090558,4-远,0.03691891369479076,1-低频,沉默用户
124672,267,28,2,0,0,26,2017-11-27 08:58:20,2017-12-03 12:41:17,4,1,7.14,0.2981540543152605,2-近,0.1573402918720402,1-低频,流失用户
124674,267,102,3,0,1,98,2017-11-25 08:14:59,2017-12-03 13:46:05,9,1,2.94,0.29825070068618925,2-近,0.6289745820044458,4-高频,高价值用户
124677,267,204,2,0,18,184,2017-11-24 11:17:37,2017-12-03 13:53:40,8,1,0.98,0.298347347057118,2-近,0.8765825843239586,5-最高频,高价值用户
124678,267,10,1,0,0,9,2017-11-29 10:16:57,2017-12-03 10:56:24,4,1,10.0,0.2984439934280468,2-近,0.020102445153184496,1-低频,流失用户
124686,267,66,1,0,16,49,2017-11-25 06:24:54,2017-12-03 13:09:48,9,1,1.52,0.29854063979897555,2-近,0.4396443413549821,3-中频,潜力用户
124687,267,141,0,1,14,126,2017-11-25 00:32:11,2017-12-03 14:15:02,5,0,0.0,0.2986372861699043,2-近,0.760896878322219,4-高频,高价值用户
124691,267,259,0,1,0,258,2017-11-25 03:06:15,2017-12-03 12:51:41,9,0,0.0,0.2987339325408331,2-近,0.935246931477723,5-最高频,高价值用户
124711,268,35,0,0,4,31,2017-11-24 16:13:48,2017-12-03 03:14:38,5,0,0.0,0.7856383492799845,4-远,0.21165555233400984,2-中低频,沉默用户
124713,267,18,1,0,0,17,2017-11-28 14:45:08,2017-12-03 14:41:45,4,1,5.56,0.29883057891176185,2-近,0.07345124190586644,1-低频,流失用户
124723,268,10,1,0,0,9,2017-11-25 02:21:57,2017-12-03 02:32:07,7,1,10.0,0.7857349956509133,4-远,0.02019909152411327,1-低频,沉默用户
124725,267,83,1,4,0,78,2017-11-25 08:39:31,2017-12-03 12:16:55,9,1,1.2,0.2989272252826906,2-近,0.5358074804291099,3-中频,潜力用户
124728,268,83,1,1,5,76,2017-11-25 13:09:31,2017-12-03 07:51:15,8,1,1.2,0.7858316420218421,4-远,0.5359041268000386,3-中频,流失用户
124737,267,97,0,1,0,96,2017-11-25 07:17:00,2017-12-03 13:47:33,8,0,0.0,0.29902387165361943,2-近,0.6051029283850391,4-高频,高价值用户
124744,267,213,3,0,25,185,2017-11-24 23:49:01,2017-12-03 10:53:19,8,1,1.41,0.2991205180245482,2-近,0.8876002706098386,5-最高频,高价值用户
124750,267,17,0,0,0,17,2017-11-25 02:02:53,2017-12-03 13:49:58,5,0,0.0,0.29921716439547696,2-近,0.06397989755484682,1-低频,流失用户
124752,267,148,0,0,16,132,2017-11-25 03:16:02,2017-12-03 15:03:34,5,0,0.0,0.29931381076640573,2-近,0.7777133468638253,4-高频,高价值用户
124756,268,29,0,2,1,26,2017-11-25 10:00:37,2017-12-03 07:59:04,5,0,0.0,0.7859282883927708,4-远,0.16603846525562965,1-低频,沉默用户
124757,268,88,0,0,2,86,2017-11-25 04:46:56,2017-12-03 07:41:25,9,0,0.0,0.7860249347636996,4-远,0.5625785251763796,3-中频,流失用户
124759,268,20,1,1,5,13,2017-11-25 14:41:48,2017-12-03 04:13:01,4,1,5.0,0.7861215811346284,4-远,0.09307045520440707,1-低频,沉默用户
124762,267,197,2,30,18,147,2017-11-25 03:10:21,2017-12-03 14:00:37,9,1,1.02,0.2994104571373345,2-近,0.8674978254566541,5-最高频,高价值用户
124768,267,58,1,1,1,55,2017-11-26 12:57:01,2017-12-03 14:00:10,4,1,1.72,0.29950710350826326,2-近,0.3840726780709384,2-中低频,流失用户
124778,267,139,0,11,0,128,2017-11-25 03:59:18,2017-12-03 14:37:32,8,0,0.0,0.299603749879192,2-近,0.7552913888083502,4-高频,高价值用户
124787,269,122,2,7,5,108,2017-11-27 01:46:54,2017-12-02 07:44:41,4,1,1.64,0.9962307915337779,5-最远,0.7049386295544602,4-高频,流失用户
124794,268,17,0,0,2,15,2017-11-25 01:12:54,2017-12-03 07:15:30,7,0,0.0,0.7862182275055571,4-远,0.06407654392577558,1-低频,沉默用户
124800,267,25,0,1,2,22,2017-11-29 01:26:53,2017-12-03 10:31:36,4,0,0.0,0.2997003962501208,2-近,0.13105247897941433,1-低频,流失用户
124806,267,57,4,0,0,53,2017-11-25 02:11:59,2017-12-03 15:59:03,6,1,7.02,0.29979704262104956,2-近,0.37750072484778197,2-中低频,流失用户
124809,268,92,2,3,6,81,2017-11-25 03:40:57,2017-12-03 06:47:41,8,1,2.17,0.7863148738764859,4-远,0.5818111529912052,3-中频,流失用户
124811,267,169,4,3,5,157,2017-11-25 03:18:26,2017-12-03 13:58:31,9,1,2.37,0.2998936889919783,2-近,0.8214941528945588,5-最高频,高价值用户
124813,268,315,5,26,11,273,2017-11-25 13:48:50,2017-12-03 06:14:27,9,1,1.59,0.7864115202474147,4-远,0.9658838310621436,5-最高频,流失用户
124815,268,19,2,0,0,17,2017-11-24 08:53:31,2017-12-03 06:46:08,9,1,10.53,0.7865081666183434,4-远,0.08224606166038466,1-低频,沉默用户
124821,268,119,1,1,26,91,2017-11-24 16:09:50,2017-12-03 05:41:42,7,1,0.84,0.7866048129892722,4-远,0.6965303952836571,4-高频,流失用户
124832,268,88,1,11,0,76,2017-11-25 06:25:53,2017-12-03 09:02:04,5,1,1.14,0.786701459360201,4-远,0.5626751715473084,3-中频,流失用户
124836,267,371,0,31,28,312,2017-11-25 00:26:53,2017-12-03 15:13:46,9,0,0.0,0.29999033536290715,2-近,0.9817338358944622,5-最高频,高价值用户
124837,269,15,1,0,0,14,2017-11-27 14:16:34,2017-12-01 10:33:10,3,1,6.67,0.9963274379047067,5-最远,0.05015946651203247,1-低频,流失用户
124848,267,59,4,4,0,51,2017-11-25 03:45:43,2017-12-03 13:11:25,4,1,6.78,0.3000869817338359,2-近,0.39083792403595247,2-中低频,流失用户
124852,268,12,0,0,0,12,2017-11-26 09:33:21,2017-12-03 06:09:11,8,0,0.0,0.7867981057311298,4-远,0.031120131439064464,1-低频,沉默用户
124857,268,19,0,3,0,16,2017-11-26 12:42:49,2017-12-03 06:25:25,6,0,0.0,0.7868947521020586,4-远,0.08234270803131342,1-低频,沉默用户
124862,267,24,2,0,2,20,2017-11-25 07:52:23,2017-12-03 15:53:53,6,1,8.33,0.3001836281047647,2-近,0.12322412293418382,1-低频,流失用户
124867,268,110,4,6,5,95,2017-11-25 11:33:26,2017-12-03 04:44:20,7,1,3.64,0.7869913984729874,4-远,0.6620276408620857,4-高频,流失用户
124869,267,116,0,0,3,113,2017-11-24 13:40:42,2017-12-03 11:37:11,9,0,0.0,0.30028027447569344,2-近,0.6857060017396347,4-高频,高价值用户
124871,267,56,1,0,17,38,2017-11-25 15:17:34,2017-12-03 15:28:03,8,1,1.79,0.3003769208466222,2-近,0.3712187107374118,2-中低频,流失用户
124872,267,119,1,0,4,114,2017-11-25 16:56:07,2017-12-03 15:02:37,8,1,0.84,0.300473567217551,2-近,0.6966270416545859,4-高频,高价值用户
124879,267,264,2,1,17,244,2017-11-25 03:36:44,2017-12-03 14:51:01,9,1,0.76,0.30057021358847974,2-近,0.9387262008311588,5-最高频,高价值用户
